date,close,return,return_lag1,rolling_mean_5,rolling_std_10,momentum_5,dow_Friday,dow_Monday,dow_Thursday,dow_Tuesday,dow_Wednesday,target_next_return
2025-10-01,255.4499969482422,0.003220327729275496,0.0007861188255666729,0.00020113456756960525,0.0180484097470588,0.0007861188255666729,0,0,0,0,1,0.00657666061710982
2025-10-02,257.1300048828125,0.00657666061710982,0.003220327729275496,0.002511666472120866,0.01805496153392528,0.012445005826292155,0,0,1,0,0,0.0034612223931820285
2025-10-03,258.0199890136719,0.0034612223931820285,0.00657666061710982,0.0002123994098448767,0.017605922754226667,0.0010122231890352662,1,0,0,0,0,-0.005154587353288997
2025-10-06,256.69000244140625,-0.005154587353288997,0.0034612223931820285,0.002002466468091679,0.015449469685138871,0.010021068787773313,0,1,0,0,0,-0.0008180741481198517
2025-10-07,256.4800109863281,-0.0008180741481198517,-0.005154587353288997,0.001777948442369004,0.008000306374185088,0.008882638960356015,0,0,0,1,0,0.006160271773966164
2025-10-08,258.05999755859375,0.006160271773966164,-0.0008180741481198517,0.001457109847631699,0.007666912282572241,0.007265467808348136,0,0,0,0,1,-0.015577789314472068
2025-10-09,254.0399932861328,-0.015577789314472068,0.006160271773966164,0.0020450986565698328,0.007090833331426521,0.010217266163758731,0,0,1,0,0,-0.034522080166306535
2025-10-10,245.27000427246097,-0.034522080166306535,-0.015577789314472068,-0.002385791329746545,0.006738403900223211,-0.012017312402292202,1,0,0,0,0,0.009744360696440468
2025-10-13,247.66000366210935,0.009744360696440468,-0.034522080166306535,-0.009982451841644258,0.01257381365021358,-0.04941471701456168,0,1,0,0,0,0.00044415977035061616
2025-10-14,247.77000427246097,0.00044415977035061616,0.009744360696440468,-0.007002662231698364,0.013302293044223116,-0.03517861503530173,0,0,0,1,0,0.0063364896410271765
2025-10-15,249.33999633789065,0.0063364896410271765,0.00044415977035061616,-0.006750215448004271,0.013293022252346654,-0.033959787666772434,0,0,0,0,1,-0.007580008893106949
2025-10-16,247.4499969482422,-0.007580008893106949,0.0063364896410271765,-0.006714971874592068,0.013481030636746539,-0.033790596385335436,0,0,1,0,0,0.019559492412937862
2025-10-17,252.2899932861328,0.019559492412937862,-0.007580008893106949,-0.0051154157903190445,0.013181201986342025,-0.0259407829950149,1,0,0,0,0,0.03943873008454002
2025-10-20,262.239990234375,0.03943873008454002,0.019559492412937862,0.005700898725529835,0.01501529399264284,0.028621473850808155,0,1,0,0,0,0.002021044840732289
2025-10-21,262.7699890136719,0.002021044840732289,0.03943873008454002,0.011639772603149745,0.0198607580819025,0.05887097777870354,0,0,0,1,0,-0.016440145325788524
2025-10-22,258.45001220703125,-0.016440145325788524,0.002021044840732289,0.01195514961722608,0.01983120832721006,0.06053995432278447,0,0,0,0,1,0.004372119604812541
2025-10-23,259.5799865722656,0.004372119604812541,-0.016440145325788524,0.007399822623862939,0.0206515445786391,0.03653652042568911,0,0,1,0,0,0.012481781799657865
2025-10-24,262.82000732421875,0.012481781799657865,0.004372119604812541,0.009790248323446837,0.01989238255827909,0.04901996271416653,1,0,0,0,0,0.02279122619072771
2025-10-27,268.80999755859375,0.02279122619072771,0.012481781799657865,0.008374706200790838,0.015219546370145309,0.04173773957868954,0,1,0,0,0,0.0007068280314419528
2025-10-28,269.0,0.0007068280314419528,0.02279122619072771,0.005045205422028376,0.0160157358632224,0.02505341507352421,0,0,0,1,0,0.0026022758625696696
2025-10-29,269.70001220703125,0.0026022758625696696,0.0007068280314419528,0.004782362060170309,0.016001551909123092,0.02370898978879965,0,0,0,0,1,0.006303231785351748
2025-10-30,271.3999938964844,0.006303231785351748,0.0026022758625696696,0.008590846297841948,0.016097531631574315,0.04352872690517873,0,0,1,0,0,-0.0037951319176879883
2025-10-31,270.3699951171875,-0.0037951319176879883,0.006303231785351748,0.00897706873394979,0.015177366831213323,0.04553512572483376,1,0,0,0,0,-0.0048822256465500535
2025-11-03,269.04998779296875,-0.0048822256465500535,-0.0037951319176879883,0.005721685990480618,0.015234322542610404,0.02872683807384191,0,1,0,0,0,0.003679690752169673
2025-11-04,270.0400085449219,0.003679690752169673,-0.0048822256465500535,0.00018699562302506578,0.010464303391153278,0.0008927876066910923,0,0,0,1,0,0.00037033809935982376
2025-11-05,270.1400146484375,0.00037033809935982376,0.003679690752169673,0.0007815681671706099,0.010466968315425654,0.0038662027692262235,0,0,0,0,1,-0.001369754996301431
2025-11-06,269.7699890136719,-0.001369754996301431,0.00037033809935982376,0.0003351806145286407,0.008124612888253661,0.0016314513218060878,0,0,1,0,0,-0.004818874767062664
2025-11-07,268.4700012207031,-0.004818874767062664,-0.001369754996301431,-0.0011994167418019953,0.008332000059945676,-0.006005913483676073,1,0,0,0,0,0.003575786682732396
2025-11-10,269.42999267578125,0.003575786682732396,-0.004818874767062664,-0.0014041653116769303,0.008143531286749646,-0.007027384439093787,0,1,0,0,0,0.021601185771556786
2025-11-11,275.25,0.021601185771556786,0.003575786682732396,0.0002874371541795595,0.003890728600253213,0.0014123950940481134,0,0,0,1,0,-0.006466843884820661
2025-11-12,273.4700012207031,-0.006466843884820661,0.021601185771556786,0.003871736158056982,0.007808692845021369,0.01929340575550831,0,0,0,0,1,-0.0019014480979659965
2025-11-13,272.95001220703125,-0.0019014480979659965,-0.006466843884820661,0.002504299761220885,0.008285233628731759,0.01232689121083852,0,0,1,0,0,-0.0019784155368063328
2025-11-14,272.4100036621094,-0.0019784155368063328,-0.0019014480979659965,0.002397961140887972,0.008153090694077065,0.01178790570806676,1,0,0,0,0,-0.018171183658773127
2025-11-17,267.4599914550781,-0.018171183658773127,-0.0019784155368063328,0.002966052986939238,0.008064046623214171,0.014675764232471078,0,1,0,0,0,-7.473646268785217e-05
2025-11-18,267.44000244140625,-7.473646268785217e-05,-0.018171183658773127,-0.0013833410813618662,0.009970576930820482,-0.0073117369047837055,0,0,0,1,0,0.004187836924032684
2025-11-19,268.55999755859375,0.004187836924032684,-7.473646268785217e-05,-0.005718525528210794,0.009863811730020945,-0.028374196398160745,0,0,0,0,1,-0.008601420835542606
2025-11-20,266.25,-0.008601420835542606,0.004187836924032684,-0.0035875893664401247,0.00999247856542602,-0.01795445072655988,0,0,1,0,0,0.019680714495305063
2025-11-21,271.489990234375,0.019680714495305063,-0.008601420835542606,-0.004927583913955447,0.01031552861278991,-0.02454666388492166,1,0,0,0,0,0.0163174457722548
2025-11-24,275.9200134277344,0.0163174457722548,0.019680714495305063,-0.0005957579075331676,0.01212780036666481,-0.0033773114620105904,0,1,0,0,0,0.003805406428931457
2025-11-25,276.9700012207031,0.003805406428931457,0.0163174457722548,0.006301967978672418,0.013041762756853335,0.0316309812418325,0,0,0,1,0,0.0020940411225383038
2025-11-26,277.54998779296875,0.0020940411225383038,0.003805406428931457,0.00707799655699628,0.011227544978996794,0.03563415604359643,0,0,0,0,1,0.004683906927485104
2025-11-28,278.8500061035156,0.004683906927485104,0.0020940411225383038,0.006659237396697404,0.010944900813375319,0.033474792657508745,1,0,0,0,0,0.015241168753721723
2025-12-01,283.1000061035156,0.015241168753721723,0.004683906927485104,0.009316302949302946,0.010913175424911867,0.04732396658597415,0,1,0,0,0,0.010914857899228636
2025-12-02,286.19000244140625,0.010914857899228636,0.015241168753721723,0.008428393800986278,0.011523079989341095,0.04276406603100824,0,0,0,1,0,-0.00712816145749029
2025-12-03,284.1499938964844,-0.00712816145749029,0.010914857899228636,0.007347876226381045,0.008638122255503445,0.03722089197549883,0,0,0,0,1,-0.012141410394363561
2025-12-04,280.70001220703125,-0.012141410394363561,-0.00712816145749029,0.005161162649096695,0.009508257095865929,0.025923358645833616,0,0,1,0,0,-0.00684009028940924
2025-12-05,278.7799987792969,-0.00684009028940924,-0.012141410394363561,0.0023140723457163227,0.01113917147885891,0.011349394893190201,1,0,0,0,0,-0.00319242461710445
2025-12-08,277.8900146484375,-0.00319242461710445,-0.00684009028940924,9.272902337453814e-06,0.010921016806636208,-0.00025105728056806775,0,1,0,0,0,-0.002555046727945598
2025-12-09,277.17999267578125,-0.002555046727945598,-0.00319242461710445,-0.003677445771827781,0.009759699842720529,-0.018403360447731942,0,0,0,1,0,0.00577244442526248
2025-12-10,278.7799987792969,0.00577244442526248,-0.002555046727945598,-0.006371426697262627,0.008508688566946827,-0.03148261535610308,0,0,0,0,1,-0.0026902934331158868
2025-12-11,278.0299987792969,-0.0026902934331158868,0.00577244442526248,-0.0037913055207120737,0.00861595670539932,-0.018898452340434635,0,0,1,0,0,0.0008991835452922814
2025-12-12,278.2799987792969,0.0008991835452922814,-0.0026902934331158868,-0.001901082128462539,0.008661728908498204,-0.009511981872537656,1,0,0,0,0,-0.014984955605960026
2025-12-15,274.1099853515625,-0.014984955605960026,0.0008991835452922814,-0.0003532273615222348,0.008525974149135154,-0.0017935289554106282,0,1,0,0,0,0.0018240853187405648
2025-12-16,274.6099853515625,0.0018240853187405648,-0.014984955605960026,-0.00271173355929335,0.007779799459144722,-0.013602609297268753,0,0,0,1,0,-0.010086993049891024
2025-12-17,271.8399963378906,-0.010086993049891024,0.0018240853187405648,-0.0018359071499561175,0.00634712437096145,-0.009271979912435113,0,0,0,0,1,0.001287544541755281
2025-12-18,272.19000244140625,0.001287544541755281,-0.010086993049891024,-0.005007794644986819,0.006568874805836868,-0.024894190658564685,0,0,1,0,0,0.005437418615868328
2025-12-19,273.6700134277344,0.005437418615868328,0.001287544541755281,-0.004212227050012585,0.006170935522911731,-0.02100491444639563,1,0,0,0,0,-0.009865941003960987
2025-12-22,270.9700012207031,-0.009865941003960987,0.005437418615868328,-0.0033045800358973755,0.006544592156683022,-0.016565996017624873,0,1,0,0,0,0.005129660569795913
2025-12-23,272.3599853515625,0.005129660569795913,-0.009865941003960987,-0.0022807771154975676,0.007021921039228094,-0.011455197908358472,0,0,0,1,0,0.005323881205087977
2025-12-24,273.80999755859375,0.005323881205087977,0.005129660569795913,-0.001619662065286498,0.007423775919309997,-0.008193438403630848,0,0,0,0,1,-0.0014974020881820538
2025-12-26,273.3999938964844,-0.0014974020881820538,0.005323881205087977,0.0014625127857093023,0.007374614674629249,0.007246914535175453,1,0,0,0,0,0.0013168100847762432
2025-12-29,273.760009765625,0.0013168100847762432,-0.0014974020881820538,0.0009055234597218353,0.00736776647687555,0.0044453927191487885,0,1,0,0,0,-0.0024840121606569676
2025-12-30,273.0799865722656,-0.0024840121606569676,0.0013168100847762432,8.140175350341838e-05,0.007385006051724359,0.00032884983182279726,0,0,0,1,0,-0.004467559984957958
2025-12-31,271.8599853515625,-0.004467559984957958,-0.0024840121606569676,0.0015577875221642224,0.0057458358068915825,0.00778678577723424,0,0,0,0,1,-0.0031265196488491354
2026-01-02,271.010009765625,-0.0031265196488491354,-0.004467559984957958,-0.0003616565887865519,0.0058238608128275545,-0.001835805650211797,1,0,0,0,0,-0.013837127282653072
2026-01-05,267.260009765625,-0.013837127282653072,-0.0031265196488491354,-0.002051736759573974,0.004969126751192901,-0.010226024681109669,0,1,0,0,0,-0.01833429707033085
2026-01-06,262.3599853515625,-0.01833429707033085,-0.013837127282653072,-0.004519681798468178,0.006500007841864877,-0.022457879546201154,0,0,0,1,0,-0.007737455757884204
2026-01-07,260.3299865722656,-0.007737455757884204,-0.01833429707033085,-0.008449903229489597,0.007777514986003362,-0.041642402131057965,0,0,0,0,1,-0.004955164959399183
2026-01-08,259.0400085449219,-0.004955164959399183,-0.007737455757884204,-0.009500591948935044,0.007632520123409585,-0.046689617060699296,0,0,1,0,0,0.00127388264893602
2026-01-09,259.3699951171875,0.00127388264893602,-0.004955164959399183,-0.00959811294382329,0.006930338661517168,-0.04715654196060581,1,0,0,0,0,0.0033928553779511983
2026-01-12,260.25,0.0033928553779511983,0.00127388264893602,-0.008718032484266258,0.006355820696461262,-0.04295049713663357,0,1,0,0,0,0.003073920434077726
2026-01-13,261.04998779296875,0.003073920434077726,0.0033928553779511983,-0.005272035952145404,0.006856569013863056,-0.026229175744521105,0,0,0,1,0,-0.004175431483854575
2026-01-14,259.9599914550781,-0.004175431483854575,0.003073920434077726,-0.0009903924512636886,0.0070531650163561735,-0.004993130171273452,0,0,0,0,1,-0.006731805114335909
2026-01-15,258.2099914550781,-0.006731805114335909,-0.004175431483854575,-0.00027798759645776273,0.007013752791082942,-0.001421254316720022,0,0,1,0,0,-0.010379120733008063
2026-01-16,255.52999877929688,-0.010379120733008063,-0.006731805114335909,-0.000633315627445108,0.007035141000715493,-0.0032042042250775005,1,0,0,0,0,-0.03455563680678142
2026-01-20,246.6999969482422,-0.03455563680678142,-0.010379120733008063,-0.0029639163038339246,0.00717964259384501,-0.014805090836184198,0,0,0,1,0,0.0038508186461045923
2026-01-21,247.6499938964844,0.0038508186461045923,-0.03455563680678142,-0.010553614740780448,0.011458103017065905,-0.052065333532210656,0,0,0,0,1,0.0028266191168322408
2026-01-22,248.3500061035156,0.0028266191168322408,0.0038508186461045923,-0.010398235098375074,0.011363447412669671,-0.05133114163219765,0,0,1,0,0,-0.0012482899527433977
2026-01-23,248.0399932861328,-0.0012482899527433977,0.0028266191168322408,-0.008997824978237711,0.011640080823935644,-0.0446606621525788,1,0,0,0,0,0.02971299216040002
2026-01-26,255.41000366210935,0.02971299216040002,-0.0012482899527433977,-0.00790112194591921,0.01168778131159544,-0.03938654004686193,0,1,0,0,0,0.01119762464490659
2026-01-27,258.2699890136719,0.01119762464490659,0.02971299216040002,0.00011730063276240709,0.015890286074611768,-0.0004695930722841135,0,0,0,1,0,-0.007085556394896275
2026-01-28,256.44000244140625,-0.007085556394896275,0.01119762464490659,0.009267952923100009,0.01633847466715335,0.04689903611088031,0,0,0,0,1,0.007175153331668849
2026-01-29,258.2799987792969,0.007175153331668849,-0.007085556394896275,0.007080677914899835,0.016397441413703855,0.03549367559684247,0,0,1,0,0,0.004646167774132071
2026-01-30,259.4800109863281,0.004646167774132071,0.007175153331668849,0.007950384757867157,0.016595534868435725,0.03998386322423664,1,0,0,0,0,0.04058115590203082
2026-02-02,270.010009765625,0.04058115590203082,0.004646167774132071,0.009129276303242251,0.016512445113838543,0.04612166590005673,0,1,0,0,0,-0.0019628856713753695
2026-02-03,269.4800109863281,-0.0019628856713753695,0.04058115590203082,0.011302909051568411,0.020195625474126455,0.05716301591237016,0,0,0,1,0,0.026012984125945104
2026-02-04,276.489990234375,0.026012984125945104,-0.0019628856713753695,0.008670806988312019,0.01491489071306619,0.04340427633681765,0,0,0,0,1,-0.0020976765624461935
2026-02-05,275.9100036621094,-0.0020976765624461935,0.026012984125945104,0.015290515092480295,0.015695909942120567,0.07818588208581057,0,0,1,0,0,0.008009827210848641
2026-02-06,278.1199951171875,0.008009827210848641,-0.0020976765624461935,0.013435949113657286,0.016060310886026104,0.06825927275103294,1,0,0,0,0,-0.01258449612198953
2026-02-09,274.6199951171875,-0.01258449612198953,0.008009827210848641,0.0141086810010006,0.015554323864443819,0.07183591545262225,0,1,0,0,0,-0.003422920610733904
2026-02-10,273.67999267578125,-0.003422920610733904,-0.01258449612198953,0.0034755505961965305,0.01583575431569483,0.017073386855413597,0,0,0,1,0,0.0066501292492171515
2026-02-11,275.5,0.0066501292492171515,-0.003422920610733904,0.0031835436083248237,0.0161174947194179,0.01558550363004918,0,0,0,0,1,-0.049981811301894274
2026-02-12,261.7300109863281,-0.049981811301894274,0.0066501292492171515,-0.0006890273670207669,0.015457063450296082,-0.0035805644664959058,0,0,1,0,0,-0.022733396848946263
2026-02-13,255.77999877929688,-0.022733396848946263,-0.049981811301894274,-0.010265854314910384,0.023816126159373553,-0.051393543139329756,1,0,0,0,0,0.031667863563111576
2026-02-17,263.8800048828125,0.031667863563111576,-0.022733396848946263,-0.016414499126869365,0.024970923099494283,-0.08032502779412731,0,0,0,1,0,0.0017811172199722058
2026-02-18,264.3500061035156,0.0017811172199722058,0.031667863563111576,-0.0075640271898491426,0.023427071859535315,-0.039108551545170456,0,0,0,0,1,-0.014261469431454121
2026-02-19,260.5799865722656,-0.014261469431454121,0.0017811172199722058,-0.006523219623707921,0.023458412928276273,-0.03409086093961766,0,0,1,0,0,0.015350373037534393
2026-02-20,264.5799865722656,0.015350373037534393,-0.014261469431454121,-0.010705539359842175,0.021557884903766224,-0.05415612859431718,1,0,0,0,0,0.006047343656806037
2026-02-23,266.17999267578125,0.006047343656806037,0.015350373037534393,0.002360897508043558,0.022564191989086914,0.010888990434063661,0,1,0,0,0,0.022390946489790453
2026-02-24,272.1400146484375,0.022390946489790453,0.006047343656806037,0.008117045609194018,0.022456870744063922,0.04065991846945849,0,0,0,1,0,0.007679856784716499
2026-02-25,274.2300109863281,0.007679856784716499,0.022390946489790453,0.006261662194529794,0.023686994287412028,0.031302143446955144,0,0,0,0,1,-0.004667610137537803
2026-02-26,272.95001220703125,-0.004667610137537803,0.007679856784716499,0.007441410107478652,0.023802567093382423,0.03737471025040806,0,0,1,0,0,-0.03213049693728531
2026-02-27,264.17999267578125,-0.03213049693728531,-0.004667610137537803,0.009360181966261916,0.023744484472070473,0.047471126994379054,1,0,0,0,0,0.002044093269336189
2026-03-02,264.7200012207031,0.002044093269336189,-0.03213049693728531,-0.00013599202870202555,0.020001504702645192,-0.0015118070783298743,0,1,0,0,0,-0.0036642536122324376
2026-03-03,263.75,-0.0036642536122324376,0.002044093269336189,-0.000936642106195995,0.018170160896819727,-0.005484978192393464,0,0,0,1,0,-0.004663548763329417
2026-03-04,262.5199890136719,-0.004663548763329417,-0.0036642536122324376,-0.006147682126600574,0.01531458601230543,-0.03082977216443561,0,0,0,0,1,-0.00849451684471103
2026-03-05,260.2900085449219,-0.00849451684471103,-0.004663548763329417,-0.008616363236209757,0.015369473361086418,-0.04270146046575496,0,0,1,0,0,-0.010872553678353492
2026-03-06,257.4599914550781,-0.010872553678353492,-0.00849451684471103,-0.009381744577644402,0.014900424428803466,-0.04638213261007962,1,0,0,0,0,0.009399570838394267
2026-03-09,259.8800048828125,0.009399570838394267,-0.010872553678353492,-0.005130155925858038,0.014187054667277151,-0.025437207233745207,0,1,0,0,0,0.0036554627966916
2026-03-10,260.8299865722656,0.0036554627966916,0.009399570838394267,-0.003659060412046422,0.014452081085977883,-0.01828345540787224,0,0,0,1,0,-7.663617950748325e-05
2026-03-11,260.80999755859375,-7.663617950748325e-05,0.0036554627966916,-0.0021951171302616148,0.011881672200308021,-0.011071140958234582,0,0,0,0,1,-0.019362766377938767
2026-03-12,255.7599945068359,-0.019362766377938767,-7.663617950748325e-05,-0.0012777346134972278,0.011258901166544802,-0.006513757148561616,0,0,1,0,0,-0.022051921765652294
2026-03-13,250.1199951171875,-0.022051921765652294,-0.019362766377938767,-0.0034513845201427753,0.012142696759143225,-0.017403718503870902,1,0,0,0,0,0.01079486750256109
2026-03-16,252.82000732421875,0.01079486750256109,-0.022051921765652294,-0.005687258137602536,0.0100005892600409,-0.028509269717626462,0,1,0,0,0,0.005577044389181163
2026-03-17,254.22999572753903,0.005577044389181163,0.01079486750256109,-0.005408198804769171,0.011052702335854746,-0.02716637458036575,0,0,0,1,0,-0.016874457610149274
2026-03-18,249.94000244140625,-0.016874457610149274,0.005577044389181163,-0.005023882486271258,0.011510332631127483,-0.02530380395084675,0,0,0,0,1,-0.0039209238936004365
2026-03-19,248.9600067138672,-0.0039209238936004365,-0.016874457610149274,-0.008383446772399616,0.012258000889724192,-0.04167783144411652,0,0,1,0,0,-0.003896213024359052
2026-03-20,247.9900054931641,-0.003896213024359052,-0.0039209238936004365,-0.0052950782755319505,0.012191247479256644,-0.026587378554181917,1,0,0,0,0,0.01411347200480817
2026-03-23,251.4900054931641,0.01411347200480817,-0.003896213024359052,-0.001663936527273302,0.011975707167404901,-0.008515871044317946,0,1,0,0,0,0.0005964209042430557
2026-03-24,251.63999938964844,0.0005964209042430557,0.01411347200480817,-0.001000215626823886,0.012622849379879121,-0.005260666848051487,0,0,0,1,0,0.00389443542328749
2026-03-25,252.6199951171875,0.00389443542328749,0.0005964209042430557,-0.001996340323811507,0.01247433305231481,-0.010187611145092146,0,0,0,0,1,0.0010688159198788405
2026-03-26,252.88999938964844,0.0010688159198788405,0.00389443542328749,0.0021574382828758454,0.012657639267966779,0.010722544008974877,0,0,1,0,0,-0.016173025219509918
2026-03-27,248.8000030517578,-0.016173025219509918,0.0010688159198788405,0.0031553862455717006,0.011321711597766916,0.015785638535501967,1,0,0,0,0,-0.008721857485242457
2026-03-30,246.6300048828125,-0.008721857485242457,-0.016173025219509918,0.0007000238065415276,0.010209106818828528,0.003266250819192962,0,1,0,0,0,0.029031294901536553
2026-03-31,253.7899932861328,0.029031294901536553,-0.008721857485242457,-0.0038670420914685977,0.009664779798788126,-0.019324826053509714,0,0,0,1,0,0.007250134541771258
2026-04-01,255.6300048828125,0.007250134541771258,0.029031294901536553,0.0018199327079901017,0.01379022226755065,0.008543927442772103,0,0,0,0,1,0.0011344258521832629
2026-04-02,255.9199981689453,0.0011344258521832629,0.007250134541771258,0.0024910725316868556,0.012584847017423781,0.011915168331108061,0,0,1,0,0,0.011487914987700076
2026-04-06,258.8599853515625,0.011487914987700076,0.0011344258521832629,0.00250419451814774,0.012406374453985092,0.01198148913207242,0,1,0,0,0,-0.020706117804507373
2026-04-07,253.5,-0.020706117804507373,0.011487914987700076,0.008036382559589739,0.012433467399782532,0.04043401196306218,0,0,0,1,0,0.02130175107094434
2026-04-08,258.8999938964844,0.02130175107094434,-0.020706117804507373,0.005639530495736756,0.01415717693674214,0.027855471682984412,0,0,0,0,1,0.006141353323192211
2026-04-09,260.489990234375,0.006141353323192211,0.02130175107094434,0.004093621729618313,0.015555166282904355,0.02013476002022796,0,0,1,0,0,-3.8309525974056235e-05
2026-04-10,260.4800109863281,-3.8309525974056235e-05,0.006141353323192211,0.0038718654859025035,0.015586412319177073,0.01901179540246245,1,0,0,0,0,-0.004914000020385667
2026-04-13,259.20001220703125,-0.004914000020385667,-3.8309525974056235e-05,0.00363731841027104,0.01560700462012746,0.01781811835733338,0,1,0,0,0,-0.001427567968129817
2026-04-14,258.8299865722656,-0.001427567968129817,-0.004914000020385667,0.0003569354086538912,0.014425917943827122,0.0013135551058884865,0,0,0,1,0,0.029362927395561567
2026-04-15,266.42999267578125,0.029362927395561567,-0.001427567968129817,0.004212645375929402,0.01387398513519118,0.021025588056274636,0,0,0,0,1,-0.011372588907376024
2026-04-16,263.3999938964844,-0.011372588907376024,0.029362927395561567,0.0058248806408528475,0.013938253890696268,0.029084584614967435,0,0,1,0,0,0.025930209749845057
2026-04-17,270.2300109863281,0.025930209749845057,-0.011372588907376024,0.0023220921947392005,0.014814687025923626,0.011171268652170108,1,0,0,0,0,0.010435468645202839
2026-04-20,273.04998779296875,0.010435468645202839,0.025930209749845057,0.007515796049903023,0.01643605891768691,0.03743089522716492,0,1,0,0,0,-0.025196757637106715
2026-04-21,266.1700134277344,-0.025196757637106715,0.010435468645202839,0.010585689783020723,0.01639732498502981,0.0534335452687984,0,0,0,1,0,0.026298980526972437
2026-04-22,273.1700134277344,0.026298980526972437,-0.025196757637106715,0.0058318518492253444,0.017234031207079885,0.028358487177912117,0,0,0,0,1,0.0009517122497622044
2026-04-23,273.42999267578125,0.0009517122497622044,0.026298980526972437,0.005219062475507519,0.017820981314983355,0.025297530072581065,0,0,1,0,0,-0.008667648687676
2026-04-24,271.05999755859375,-0.008667648687676,0.0009517122497622044,0.007683922706935164,0.01787641765688069,0.038078963597997006,1,0,0,0,0,-0.012727854490168666
2026-04-27,267.6099853515625,-0.012727854490168666,-0.008667648687676,0.0007643510194309533,0.01834884854743127,0.003071407832298867,0,1,0,0,0,0.011584044965448959
2026-04-28,270.7099914550781,0.011584044965448959,-0.012727854490168666,-0.003868313607643348,0.01893429370478742,-0.019923100840901542,0,0,0,1,0,-0.0019946734305643643
2026-04-29,270.1700134277344,-0.0019946734305643643,0.011584044965448959,0.0034878469128677867,0.019015740101627227,0.017056684819142243,0,0,0,0,1,0.004367593060422559
2026-04-30,271.3500061035156,0.004367593060422559,-0.0019946734305643643,-0.0021708838786395736,0.016964328725677675,-0.010982171733844526,0,0,1,0,0,0.032393618379240596
2026-05-01,280.1400146484375,0.032393618379240596,0.004367593060422559,-0.0014877077165075026,0.01635400703218213,-0.007607016889079721,1,0,0,0,0,-0.011815620415119188
2026-05-04,276.8299865722656,-0.011815620415119188,0.032393618379240596,0.006724545696875817,0.017447783729227624,0.03349818184765896,0,1,0,0,0,0.026550613950909296
2026-05-05,284.17999267578125,0.026550613950909296,-0.011815620415119188,0.0069069925118857125,0.017912321348623965,0.034453128528035615,0,0,0,1,0,0.01171798569803939
2026-05-06,287.510009765625,0.01171798569803939,0.026550613950909296,0.00990030630897778,0.0167753030030364,0.049758049742830934,0,0,0,0,1,-0.00024349525874178823
2026-05-07,287.44000244140625,-0.00024349525874178823,0.01171798569803939,0.01264283813469853,0.015464381948820596,0.06418179470731222,0,0,1,0,0,0.02045645989726541
2026-05-08,293.32000732421875,0.02045645989726541,-0.00024349525874178823,0.011720620470865662,0.0155057366499645,0.05929609720278606,1,0,0,0,0,-0.0021819672455212213
2026-05-11,292.67999267578125,-0.0021819672455212213,0.02045645989726541,0.009333188774470624,0.015363534051603503,0.04704787601414795,0,1,0,0,0,0.007243389265544797
2026-05-12,294.79998779296875,0.007243389265544797,-0.0021819672455212213,0.011259919408390218,0.01408956145210447,0.057255380097264164,0,0,0,1,0,0.013805995565634221
